time;     0,108 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0135 ;   0,0135; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  811,2;  811,2;  811,1;  811,1 ;  ; 
time;     0,110 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0138 ;   0,0138; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  811,5;  811,4;  811,3;  811,3 ;  ; 
time;     0,112 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0140 ;   0,0140; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  811,7;  811,7;  811,5;  811,5 ;  ; 
time;     0,115 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0144 ;   0,0144; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,4; ;Gyro; -0,00000; -0,00000;  0,00000;; motors ;  812,0;  812,0;  811,8;  811,8 ;  ; 
time;     0,118 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0148 ;   0,0148; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00205;  0,00051;  0,09441;; motors ;  812,3;  812,3;  812,1;  812,1 ;  ; 
time;     0,120 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0150 ;   0,0150; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09913;; motors ;  812,5;  812,5;  812,3;  812,3 ;  ; 
time;     0,121 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0151 ;   0,0151; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09937;; motors ;  812,6;  812,6;  812,4;  812,4 ;  ; 
time;     0,122 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0153 ;   0,0153; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  812,7;  812,7;  812,5;  812,5 ;  ; 
time;     0,123 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0154 ;   0,0154; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  812,8;  812,8;  812,6;  812,6 ;  ; 
time;     0,124 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0155 ;   0,0155; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  812,9;  812,9;  812,7;  812,7 ;  ; 
time;     0,125 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0156 ;   0,0156; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,0;  813,0;  812,8;  812,8 ;  ; 
time;     0,126 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0158 ;   0,0158; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,1;  813,1;  813,0;  813,0 ;  ; 
time;     0,128 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0160 ;   0,0160; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,3;  813,3;  813,1;  813,1 ;  ; 
time;     0,129 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0161 ;   0,0161; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,4;  813,4;  813,2;  813,2 ;  ; 
time;     0,130 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0162 ;   0,0162; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,5;  813,5;  813,3;  813,3 ;  ; 
time;     0,131 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0164 ;   0,0164; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,6;  813,6;  813,4;  813,4 ;  ; 
time;     0,132 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0165 ;   0,0165; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,7;  813,7;  813,5;  813,5 ;  ; 
time;     0,133 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0166 ;   0,0166; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,8;  813,8;  813,6;  813,6 ;  ; 
time;     0,134 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0167 ;   0,0167; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  813,9;  813,9;  813,7;  813,7 ;  ; 
time;     0,135 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0168 ;   0,0168; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  814,0;  814,0;  813,8;  813,8 ;  ; 
time;     0,136 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0170 ;   0,0170; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  814,1;  814,1;  813,9;  813,9 ;  ; 
time;     0,137 ; ; trajectory ;   0,0000 ;   0,0000 ;   0,0171 ;   0,0171; ;localGPS;   1,6430;  -0,0210;   0,1080; ;Orientation;   -0,2;   -2,4;  159,5; ;Gyro; -0,00216;  0,00054;  0,09938;; motors ;  814,2;  814,2;  814,0;  814,0 ;  ; 
