Time;      1,070986; ; Orientation;    0,511;   -0,649;   36,226;OrientationFilter;    0,470;   -0,606;   33,037;OrientationPrediction;    0,502;   -0,632;   34,641;Acceleration; -0,02800; -0,00800; -0,95600;AccelerationFilter; -0,02686; -0,00809; -0,96171;AccelerationPrediction; -0,02942; -0,00769; -0,96098;Gyro; -0,00819; -0,00579;  1,34239;GyroFilter;  0,02674; -0,02343;  1,40832;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,321;    0,615; ; 
Time;      1,090990; ; Orientation;    0,502;   -0,656;   37,676;OrientationFilter;    0,484;   -0,624;   34,602;OrientationPrediction;    0,480;   -0,637;   36,139;Acceleration; -0,02500; -0,00600; -0,96000;AccelerationFilter; -0,02672; -0,00766; -0,96023;AccelerationPrediction; -0,02477; -0,00700; -0,95691;Gyro; -0,00720; -0,00560;  1,26519;GyroFilter;  0,01297; -0,01634;  1,36651;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,321;    0,615; ; 
Time;      1,110947; ; Orientation;    0,456;   -0,770;   39,138;OrientationFilter;    0,482;   -0,660;   36,124;OrientationPrediction;    0,471;   -0,714;   37,625;Acceleration; -0,02500; -0,00900; -0,96600;AccelerationFilter; -0,02603; -0,00759; -0,96134;AccelerationPrediction; -0,02536; -0,00803; -0,96566;Gyro; -0,04078; -0,10002;  1,27817;GyroFilter; -0,00182; -0,03093;  1,32858;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,321;    0,615; ; 
Time;      1,131005; ; Orientation;    0,554;   -0,815;   40,477;OrientationFilter;    0,491;   -0,713;   37,598;OrientationPrediction;    0,518;   -0,775;   39,045;Acceleration; -0,02500; -0,01000; -0,96300;AccelerationFilter; -0,02562; -0,00836; -0,96260;AccelerationPrediction; -0,02568; -0,00972; -0,96293;Gyro;  0,08567; -0,03909;  1,16575;GyroFilter;  0,00789; -0,04638;  1,28593;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,321;    0,615; ; 
Time;      1,150963; ; Orientation;    0,545;   -0,822;   41,828;OrientationFilter;    0,515;   -0,755;   39,020;OrientationPrediction;    0,546;   -0,780;   40,415;Acceleration; -0,02400; -0,01000; -0,95700;AccelerationFilter; -0,02517; -0,00901; -0,96156;AccelerationPrediction; -0,02458; -0,00923; -0,95834;Gyro; -0,00832; -0,00571;  1,18097;GyroFilter;  0,02020; -0,03679;  1,24090;Magnetometer;    0,097;   -0,321;    0,615;MagnetometerFilter;    0,097;   -0,321;    0,615; ; 
Time;      1,170934; ; Orientation;    0,536;   -0,827;   43,054;OrientationFilter;    0,525;   -0,783;   40,388;OrientationPrediction;    0,517;   -0,802;   41,729;Acceleration; -0,02600; -0,00600; -0,96200;AccelerationFilter; -0,02510; -0,00861; -0,96074;AccelerationPrediction; -0,02540; -0,00727; -0,96107;Gyro; -0,00781; -0,00501;  1,07126;GyroFilter;  0,00890; -0,02422;  1,19499;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,321;    0,616; ; 
Time;      1,191027; ; Orientation;    0,527;   -0,833;   44,288;OrientationFilter;    0,527;   -0,802;   41,701;OrientationPrediction;    0,528;   -0,819;   42,986;Acceleration; -0,02500; -0,00800; -0,96100;AccelerationFilter; -0,02526; -0,00796; -0,96104;AccelerationPrediction; -0,02547; -0,00755; -0,96229;Gyro; -0,00776; -0,00498;  1,07260;GyroFilter;  0,00222; -0,01653;  1,14577;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,617; ; 
Time;      1,210948; ; Orientation;    0,518;   -0,839;   45,533;OrientationFilter;    0,525;   -0,815;   42,985;OrientationPrediction;    0,522;   -0,828;   44,265;Acceleration; -0,02400; -0,00500; -0,95600;AccelerationFilter; -0,02496; -0,00738; -0,96003;AccelerationPrediction; -0,02413; -0,00694; -0,95733;Gyro; -0,00783; -0,00502;  1,09003;GyroFilter; -0,00179; -0,01192;  1,11999;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,618; ; 
Time;      1,231033; ; Orientation;    0,510;   -0,844;   46,648;OrientationFilter;    0,521;   -0,826;   44,227;OrientationPrediction;    0,516;   -0,835;   45,444;Acceleration; -0,02500; -0,01000; -0,96200;AccelerationFilter; -0,02477; -0,00743; -0,95962;AccelerationPrediction; -0,02490; -0,00803; -0,96031;Gyro; -0,00727; -0,00428;  0,96939;GyroFilter; -0,00409; -0,00901;  1,08388;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,618; ; 
Time;      1,250965; ; Orientation;    0,501;   -0,849;   47,772;OrientationFilter;    0,515;   -0,834;   45,420;OrientationPrediction;    0,508;   -0,841;   46,586;Acceleration; -0,02600; -0,00500; -0,96300;AccelerationFilter; -0,02506; -0,00746; -0,96077;AccelerationPrediction; -0,02574; -0,00720; -0,96310;Gyro; -0,00733; -0,00432;  0,98384;GyroFilter; -0,00537; -0,00713;  1,04097;Magnetometer;    0,097;   -0,320;    0,619;MagnetometerFilter;    0,097;   -0,320;    0,619; ; 
